Date,Predicted Sales,Lower Bound,Upper Bound
2015-04-25,1380.98082331302,-1358.7746036260635,4080.035199389785
2015-04-26,1126.618675950379,-1741.1425211440496,3613.2706331471136
2015-04-28,1309.9921949368836,-1459.7013227571522,3952.4687996500734
2015-04-29,841.7096992368246,-1823.9253201075737,3418.1754996263503
2015-04-30,241.89020250851536,-2360.5185693371122,3021.073083450874
2015-05-02,1261.4949389595415,-1371.3591591842796,4064.536609787242
2015-05-03,1005.4160694462846,-1711.9663664270997,3683.20660842582
2015-05-04,867.7635114667412,-1968.4199811371705,3655.693254637548
2015-05-05,1196.3584557615775,-1592.9772284350213,3994.944464459575
2015-05-06,737.4412257617998,-2087.8397910802996,3485.2979426800944
2015-05-07,150.5679075812941,-2571.407776480326,2956.0104763670734
2015-05-08,763.8786005209284,-2073.317806565491,3334.8449643518697
2015-05-09,1205.7364177283685,-1589.0872508219,4131.218043327081
2015-05-10,971.4989170541064,-1957.775225808513,3695.660187661417
2015-05-11,857.7409691865487,-1660.0884192286214,3753.7444797228486
2015-05-12,1211.7144963682895,-1569.2621904887678,3972.0289571593808
2015-05-13,779.0469665881525,-1943.9835519692735,3496.227743688667
2015-05-14,218.65583415804826,-2564.056037306412,2930.0917158044217
2015-05-16,1324.9119194270581,-1258.7228247899498,4152.79390874639
2015-05-17,1114.0364722271347,-1415.9097840837915,3725.1035656590266
2015-05-18,1021.4202201901745,-1577.5024955203714,3838.298786569427
2015-05-19,1393.8109509321455,-1356.870159286319,4340.943666245042
2015-05-20,976.4040662016389,-1807.9133012119225,3479.201306049066
2015-05-21,427.7676640970367,-2460.814816272853,3182.429833643081
2015-05-22,1075.1371424193662,-1488.3690033416867,3787.5136021068397
2015-05-23,1546.0777562043493,-1027.7429055613406,4186.6570973278
2015-05-24,1335.2762066608798,-1270.2729686598382,4058.96525479269
2015-05-25,1238.779774862072,-1460.112780962134,3932.7075569572935
2015-05-26,1603.4680604693265,-1155.7152203243013,4250.540461037262
2015-05-27,1174.7589661645989,-1606.0448955327613,3790.755481277711
2015-05-28,611.5260075518363,-2182.6387466436368,3340.4691801231706
2015-05-30,1692.3352109260593,-1033.3650896732493,4384.261384222948
2015-05-31,1459.5574414517744,-1288.3360574708013,4225.898781644025
2015-06-01,1339.6195927552828,-1349.8835121176153,4343.680631884931
2015-06-02,1679.9435588442166,-1166.342509420816,4270.072176120753
2015-06-03,1226.4944983068956,-1437.071626502641,3757.5195785356786
2015-06-04,638.6836588196786,-2067.23388793031,3460.2514605881115
2015-06-06,1672.8448755007898,-1177.2169312439844,4450.50426707157
2015-06-07,1418.906179424213,-1214.1029566395005,4244.346754562007
2015-06-08,1279.7667888245337,-1397.811704035351,4076.1539255229727
2015-06-09,1603.157384553582,-1194.7290267032456,4266.227101915114
2015-06-10,1135.2812663629143,-1614.564126535028,3920.9548836542062
2015-06-13,1554.6513249303064,-1064.7489934612597,4406.581430901132
2015-06-14,1297.201877925709,-1385.0819404834049,4075.6545774429874
2015-06-15,1157.1418832128743,-1460.7535531926455,3872.1931680826733
2015-06-16,1482.017331024102,-1322.6440806110502,4240.095022842038
2015-06-17,1017.7948637033315,-1482.1002602083872,3614.410566610216
2015-06-18,423.7704011565861,-2457.2133399072263,3194.328817959674
2015-06-20,1458.1944781767575,-1247.6830541026436,4081.7802450066897
2015-06-21,1210.0108722833666,-1490.3694805747077,4118.327142025704
2015-06-22,1079.7732397609154,-1591.2366873106737,3840.6336255026795
2015-06-23,1414.6941852842037,-1128.215799345805,4211.185736431812
2015-06-24,960.4270754790522,-1655.6819910498937,3675.9588180388096
2015-06-25,375.9832272400515,-2231.877085692312,3307.5299481252223
2015-06-27,1427.4915617592223,-1423.772163902801,4221.933732307832
2015-06-28,1186.4439878222565,-1351.2223002281282,4054.967378635986
2015-06-29,1062.2392432504125,-1642.8033223940995,3679.8305177706347
2015-06-30,1402.027280240693,-1334.9447861311378,3939.43947315572
2015-07-01,951.4475146214288,-1782.1350838406656,3683.5082370108353
2015-07-02,369.54362274063965,-2363.9894593614436,3270.3936156095065
2015-07-04,1423.026276289595,-1413.815832667979,3988.574444082176
2015-07-05,1181.6684015906378,-1618.1273512395371,3807.9911090220207
2015-07-06,1056.5033548353933,-1752.018324266349,3800.394324604182
2015-07-07,1394.8647094752343,-1177.1768920854126,4339.463491198852
2015-07-08,942.5839529104659,-1897.6196535634083,3783.0680448661888
2015-07-09,358.8973293953877,-2413.0890756060357,3147.8850467943657
2015-07-11,1409.2963920589425,-1295.2606743503704,4324.247926601539
2015-07-12,1166.9588455779017,-1424.824933993019,4086.3831474463723
2015-07-13,1041.3628965382459,-1852.9004758563017,3642.5127613247964
2015-07-14,1379.9355291179263,-1427.0917227415393,4037.574987897208
2015-07-15,928.5680735683344,-1817.3417163461816,3828.5569587548925
2015-07-18,1402.3025487768361,-1289.5773748868244,4139.924257413285
2015-07-19,1163.5850149362855,-1788.6436552870812,3913.2902704712665
2015-07-20,1042.097709181064,-1772.0257980991773,3717.0115406985087
2015-07-21,1385.1394095095295,-1342.8580076029841,4073.101866338061
2015-07-22,938.4558551272262,-1825.2103100267304,3399.885789637201
2015-07-23,361.15145896487866,-2310.8837273671184,3255.212816787353
2015-07-25,1425.954560157302,-1361.9658467975185,4116.388209720751
2015-07-26,1191.2135785928997,-1522.2512159987364,3989.126597405249
2015-07-27,1073.1692088945747,-1790.0352376901371,3783.1991668154524
2015-07-28,1419.0157210878865,-999.7728969057811,4124.589840340214
2015-07-30,398.4586752679886,-2431.463577017651,2919.0452160442105
2015-08-01,1463.7127685484465,-1311.303167099406,4114.718474172201
2015-08-02,1228.2020137691936,-1580.5143134283787,3910.2884826574073
2015-08-03,1108.8716018356624,-1674.4833468432805,3747.3183145346247
2015-08-04,1453.0753595971096,-1322.8785904084198,4293.952595821378
2015-08-05,1006.6793762793066,-1648.058637438435,3823.1475672276274
2015-08-06,428.973714266539,-2539.8825315123167,3258.0647182678567
2015-08-08,1491.9603296241723,-1443.2393344440088,4225.622653339194
2015-08-09,1256.4689766336498,-1552.3185253711501,3795.3427063534095
2015-08-11,1485.0762854959653,-1380.4225633477977,4143.863028160985
2015-08-12,1042.921898772627,-1774.0901600448094,3783.796751858181
2015-08-15,1553.0502945844792,-1427.3314069467954,4161.730362019724
2015-08-16,1330.384206116614,-1257.7713608276342,3975.7514638810935
2015-08-17,1227.4359930792523,-1494.528952842502,4038.5667234808116
2015-08-19,1169.5801092916856,-1590.2223914371164,3863.8742782082736
2015-08-20,620.0975809784144,-2072.263507180972,3649.483012097306
2015-08-22,1751.5834800189314,-1220.662073386141,4509.238173982935
2015-08-23,1556.0274642595507,-1111.1935154219614,4294.106063183721
2015-08-24,1481.1727452958426,-1209.6320007138766,4145.7128285562685
2015-08-25,1874.2007121429338,-959.7150228065051,4584.692856290229
2015-08-26,1480.6839393168634,-1285.2044967374145,4259.692316519448
2015-08-27,959.4961107334834,-1669.0970866699531,3800.6270280896215
2015-08-29,2144.1646025295827,-502.3006273614192,4961.424543364175
2015-08-30,1972.4160607035087,-789.2155250093585,4584.746965378607
2015-08-31,1918.8024640152878,-609.5708485271108,4576.868224850703
2015-09-01,2329.9964827485414,-463.3277380518203,5072.407331032907
2015-09-02,1951.0943672154922,-867.8448299731293,4765.319348667738
2015-09-03,1440.5361624540933,-1320.505812705248,3978.4104988105732
2015-09-05,2633.043628599363,-206.455641232406,5579.571195427825
2015-09-06,2457.9308093011523,-477.86380965939986,5272.831506475804
2015-09-07,2395.8338926189294,-215.8810493470449,5472.52116662606
2015-09-08,2793.325032317486,-72.21033646423601,5684.304245153051
2015-09-09,2395.4813206795106,-421.87717046719314,5245.816221816306
2015-09-10,1860.806375099909,-744.26628630074,4783.608159664386
2015-09-11,2516.5207846882686,-32.4273960800377,5302.127884968339
2015-09-12,2990.2200639891016,249.51459437347754,5906.559229984348
2015-09-13,2776.6614291379237,164.45192663790107,5613.564127443206
2015-09-14,2671.9981241360933,-67.00318897095367,5192.951941429144
2015-09-15,3023.246564612804,406.4675575405045,5621.307813842292
2015-09-16,2575.9881244341086,-55.65245598579681,5453.824753513769
2015-09-17,1989.2828023232075,-967.6706205350274,4739.818650134457
2015-09-19,3009.2222021246344,149.9819928393324,5834.192720942248
2015-09-20,2739.5122301623605,-54.8055666034548,5343.935839494874
2015-09-21,2578.647701266294,-323.6768720862559,5105.7920204879365
2015-09-22,2874.3234332605425,5.217594898453583,5556.961151945235
2015-09-23,2372.7946165575477,-251.52206219495082,5081.429204553495
2015-09-24,1733.78120404047,-876.8622511256334,4479.774648927493
2015-09-25,2285.740870922596,-134.44770807989968,4969.509208908155
2015-09-26,2657.5095099612176,-242.58458163347956,5221.612579671194
2015-09-27,2345.070853745634,-318.5922575690095,4974.17220535134
2015-09-28,2145.7742201094043,-523.5270702217341,5140.759897448088
2015-09-29,2407.7858801466746,-311.00979239188007,5258.393894098487
2015-09-30,1877.7760748435205,-927.9785057555821,4470.748082457358
2015-10-01,1215.8190835124094,-1710.0108659283762,4100.005994712234
2015-10-02,1750.662698071071,-948.0523518126637,4582.748280973668
2015-10-03,2111.366048138949,-961.1357062632576,4890.721055162556
2015-10-04,1794.067337123945,-923.0175488328658,4610.120230628041
2015-10-05,1596.20044596093,-953.8271221325078,4550.375021845543
2015-10-06,1865.9458600389114,-744.9135154238329,4592.3150600905765
2015-10-07,1349.9178998939847,-1414.5290968099985,4099.376890395833
2015-10-08,708.0656149192445,-2162.296016964943,3198.2603029981647
2015-10-09,1268.9436541095722,-1590.5047612999715,4026.3267672147817
2015-10-10,1661.352024839436,-966.2783910488417,4373.468517258145
2015-10-11,1381.1062732044734,-1258.3946547761661,4100.723906500521
2015-10-12,1225.2570242940596,-1335.5840950575403,4047.2624506842917
2015-10-13,1541.5443278948985,-1312.5594271871767,4392.371747922026
2015-10-14,1076.0887880663224,-1528.0476297576568,3758.160869362354
2015-10-15,488.2968402360897,-2305.6656633475723,3276.364335788125
2015-10-16,1106.1364990992706,-1652.7929984535824,3924.9195650786414
2015-10-17,1557.7824998978713,-1142.4561546907514,4333.594117453749
2015-10-18,1338.39237798074,-1429.4334727589135,4066.1451141272096
2015-10-19,1244.3324328071437,-1380.0743809696467,3968.3484935169863
2015-10-20,1622.6390230742475,-1099.6852108637688,4296.83668285763
2015-10-21,1218.7171633070507,-1726.9669044148081,4066.5878376411624
2015-10-22,691.2537599211197,-2191.57666414576,3398.18790425928
2015-10-24,1874.9342080631097,-1013.8514867056447,4483.347551368142
2015-10-25,1708.0292739493657,-1151.273502997037,4258.472459176494
2015-10-26,1662.505781128972,-934.9360050388517,4508.966456768542
2015-10-27,2084.793881215749,-764.3977183598305,4969.278972234758
2015-10-28,1719.7431129596125,-898.2826929648503,4401.010512049644
2015-10-29,1225.544891385682,-1407.1182347431998,3914.50398734377
2015-10-31,2457.308648439074,-221.20982022037794,5061.146535543077
2015-11-01,2304.6077052847722,-503.78193889453956,5053.078658806461
2015-11-02,2266.468182176998,-314.10079711351005,4939.25849164051
2015-11-03,2689.243662206563,6.597547418948458,5500.4144876712735
2015-11-04,2317.8079656410077,-432.1918942298679,4903.392821558848
2015-11-05,1810.4801672335534,-786.8892755020697,4598.477479148877
2015-11-07,2996.781463142287,306.0011876332379,5832.652809344216
2015-11-08,2812.51797454853,134.91149061464594,5705.182575983288
2015-11-09,2737.604028405871,133.58391549953694,5299.67340077232
2015-11-10,3119.012084788479,405.7265049750074,5890.410019662896
2015-11-11,2702.3141804958186,-31.93486405782914,5551.682335946796
2015-11-12,2146.596063980739,-502.1161642244503,4801.792949600581
2015-11-14,3230.063761869176,630.123767350424,5949.079167851122
2015-11-15,2993.110823722528,154.07401684668991,5705.311834822976
2015-11-16,2865.854588410329,8.019345794924904,5589.972274372945
2015-11-17,3196.1580999892503,353.8330293414234,5941.972003642755
2015-11-18,2730.4576448364724,83.40024477966342,5510.358253902101
2015-11-19,2128.6589098838404,-694.2129076472922,4926.015986076999
2015-11-20,2719.4005799714237,104.17588552788345,5483.527593373324
2015-11-21,3131.6845136054803,405.35413201049545,5728.079606643598
2015-11-22,2861.634312564008,141.8459445997121,5820.322913388201
2015-11-23,2706.701551738538,143.31548189963058,5555.043596175385
2015-11-24,3015.105480207879,208.57543151262072,5886.777770651955
2015-11-25,2533.5085651911822,-96.23645828509868,5339.351610970094
2015-11-26,1921.905653130717,-827.4774278691582,4796.7899423829285
2015-11-27,2508.883488161589,-310.0047624668693,5067.741696938312
2015-11-28,2923.2499231470347,184.56984070674645,5786.553641398556
2015-11-29,2660.794765170273,53.767292735475394,5326.9331036602925
2015-11-30,2518.501573048804,-332.73820437242154,5250.852235840901
2015-12-01,2843.9961893042814,197.30292381482835,5633.371989699424
2015-12-02,2383.234267904826,-332.26498659899136,5053.266121154984
2015-12-03,1795.4053806986808,-842.4853652868319,4644.985087441073
2015-12-04,2408.2101647729096,-224.35076050521917,5205.9825751885455
2015-12-05,2849.5095090199147,135.48440090250347,5505.827800111725
2015-12-06,2614.1072930106498,-206.329770191349,5340.96884528061
2015-12-07,2497.98552294701,-256.37304380374405,5202.113550974616
2015-12-08,2847.777117081686,84.62239208540959,5609.17905972596
2015-12-09,2408.4780344107594,-341.54256900927993,5216.663315420136
2015-12-10,1838.3757358961554,-834.3949754444428,4772.201722992852
2015-12-12,2913.5433809667425,133.5060586057379,5399.067779970074
2015-12-13,2680.1655554613935,-4.416009057643553,5411.440307358876
2015-12-14,2559.7443540090208,-177.026774483428,5237.778778063695
2015-12-15,2898.613737697843,188.80627981895162,5822.203036319646
2015-12-16,2441.6366858897227,-286.2117493992337,4994.576876321476
2015-12-17,1847.1407328951072,-982.7229473590355,4729.830852496155
2015-12-19,2854.413130019442,306.2204943508321,5628.564233086986
2015-12-20,2578.484452223438,-162.80235987328976,5310.005943474984
2015-12-21,2410.68264394915,-476.9688384078826,5180.398075807693
2015-12-22,2698.205878197975,139.67616678068129,5479.239938830605
2015-12-23,2186.908539281374,-464.7032951919557,5071.520726162485
2015-12-24,1536.2153239024174,-1207.5745695562666,4198.949735884221
2015-12-26,2430.2303052203456,-186.75225083856304,5252.63396274821
2015-12-27,2099.732350078825,-785.8372351984242,5058.120053977899
2015-12-28,1880.4071125349442,-854.6891029932957,4640.673787631504
2015-12-29,2120.671097692076,-663.5706386400008,4666.627965408731
2015-12-30,1567.5315785524522,-1053.7525972488945,4283.756644475268
2015-12-31,881.4714643748023,-1819.7455087933072,3509.478330486903
2016-01-02,1727.7757175458312,-1059.1495273583744,4623.061965844219
2016-01-03,1386.3429915944505,-1295.0219636006304,4084.711767362365
2016-01-04,1165.336509340851,-1631.9816154921339,4023.11355708008
2016-01-05,1413.4051116373137,-1374.6287904989217,3978.1623509668852
2016-01-06,877.5785109012252,-1789.2311699602344,3674.7965131043693
2016-01-09,1143.8361421145346,-1953.2415727583773,3639.366493279479
2016-01-10,853.7392668454115,-1748.9734366123182,3487.5464577560856
2016-01-12,1001.8511393444558,-1477.308812745027,3796.58774520911
2016-01-13,533.3162997150023,-2321.9464875084823,3205.3592362790228
2016-01-17,790.9572239140736,-2056.929072293815,3508.108817509909
2016-01-19,1066.5212297564156,-1480.225164363532,3855.018672276913
2016-01-23,1252.1428122311524,-1304.192585121805,4139.708003064544
2016-01-24,1053.1939848273753,-1829.4552018257416,3825.049819993582
2016-01-26,1342.693529529975,-1412.0090452555182,4206.898604300585
2016-01-27,921.6383776625114,-1898.3863061419295,3635.74267897973
2016-01-28,362.9677103059935,-2296.470581067368,3153.440660823839
2016-01-30,1440.9327099549134,-1310.2647968250744,4322.303644553185
2016-01-31,1199.7138962533372,-1511.0159920590602,3856.3510715987086
2016-02-03,910.190095264602,-1891.5304365509642,3739.31547410648
2016-02-06,1255.9436163356156,-1363.3663917803115,4115.048188225158
2016-02-07,960.831101837413,-1645.4275806761268,3716.230796881591
2016-02-08,778.0024182305172,-2092.770945619484,3413.741547066589
2016-02-09,1056.174268481443,-1589.1204718882807,3828.3072832289513
2016-02-10,542.6431994035952,-2135.492553781433,3033.0116957081386
2016-02-14,541.7612197244214,-2246.194666726276,3341.218933728413
2016-02-15,372.17444677064486,-2435.6764987637684,3116.263187885428
2016-02-16,674.3794509745466,-2021.706306375289,3542.0353511657345
2016-02-18,-404.5349973475177,-3093.545716758198,2250.269376666038
2016-02-20,647.5646433798479,-1908.180538980855,3371.740042948686
2016-02-21,423.9945609462509,-2295.146555295343,3154.331653931417
2016-02-22,329.23774595092004,-2202.661350700857,3168.0165863094207
2016-02-23,710.5008194097051,-1846.4354315788878,3474.758939831154
2016-02-25,-204.0757709147913,-3006.276656500289,2326.9492345871845
2016-02-27,1009.42875453372,-1493.6481652378548,3669.470863766065
2016-02-28,861.2827974167704,-2075.621908305174,3629.553598496616
2016-03-01,1280.3328654633383,-1525.7795470856386,4138.356367105702
2016-03-02,937.4408022059918,-1744.5891848308356,3661.3840163724626
2016-03-05,1736.820222388812,-1279.879810158576,4535.834013166462
2016-03-06,1600.8168793416226,-947.8644402071554,4336.557738069191
2016-03-07,1576.3620854113133,-1273.9867232728811,4315.080819597239
2016-03-08,2009.2838102212597,-725.4686624543871,4781.051279360631
2016-03-09,1644.0251905391397,-1141.1161881141427,4479.622685145895
2016-03-10,1138.5807479129328,-1558.05784631811,3807.1039530318676
2016-03-12,2315.042211161214,-428.43078324262643,5348.256274020397
2016-03-13,2118.9873326524657,-839.6802514771205,4951.731287022816
